Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Days,marital_status,education
36634.0,0,1,0,213,9,76,4,3,30,3,5,2,5,7,False,False,False,False,False,False,False,66,2556,t,m
62670.0,0,1,57,539,30,92,80,46,38,1,5,3,13,3,False,False,False,False,False,False,False,66,2306,m,p
50334.0,0,1,24,284,16,160,84,16,134,6,7,4,6,6,False,False,False,False,False,False,False,48,2499,t,2
72066.0,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,False,False,True,True,False,False,True,39,2165,s,g
50729.0,1,1,62,239,13,143,45,4,52,9,6,2,7,6,False,False,False,False,False,False,False,62,2582,s,p
34916.0,2,0,89,51,23,82,33,0,42,4,5,1,3,9,False,False,False,False,False,False,False,52,2569,t,g
64892.0,0,1,77,527,24,230,32,24,65,2,6,4,12,4,False,False,False,False,False,False,False,44,2190,d,g
43602.0,1,1,45,19,5,12,10,3,19,3,3,1,2,6,False,False,False,False,False,False,False,54,2329,s,g
41473.0,1,0,80,21,8,20,15,3,9,1,2,0,3,7,False,False,False,False,False,False,False,35,2534,s,2
63246.0,0,2,60,593,30,91,29,22,7,1,6,3,12,4,False,False,False,False,False,False,False,53,2472,m,p
36732.0,1,1,71,21,5,3,10,1,7,3,1,1,4,2,False,False,False,False,False,False,False,61,2341,m,p
37929.0,0,0,49,202,2,46,3,2,10,2,4,2,5,7,False,True,False,True,False,False,True,35,2493,s,p
86610.0,0,0,66,446,107,768,33,196,53,1,5,6,6,2,False,False,False,False,False,False,False,69,2456,t,g
80141.0,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,False,False,True,False,False,False,True,34,2693,m,m
69016.0,0,1,61,726,53,363,123,107,161,4,8,9,13,5,False,False,False,False,False,False,False,50,2743,m,g
20193.0,0,0,18,8,8,22,24,11,9,1,1,1,4,4,False,False,False,False,False,False,False,29,2737,t,2
27573.0,1,0,45,50,15,110,39,15,15,4,5,1,4,8,False,False,False,False,False,False,False,45,2620,m,g
15862.0,1,0,26,1,1,4,11,9,10,1,1,0,3,8,False,False,False,False,False,False,False,41,2526,s,b
49544.0,1,0,0,308,0,73,0,0,23,2,5,1,8,7,False,False,False,False,False,False,False,44,2661,m,p
33228.0,1,0,28,22,2,31,7,4,5,1,2,0,3,7,False,False,False,False,False,False,False,40,2316,m,g
70440.0,0,0,49,690,117,499,76,102,88,1,5,10,7,3,False,False,False,True,False,False,False,42,2423,t,g
38232.0,1,1,84,43,5,28,7,6,33,4,3,1,3,5,False,False,False,False,False,False,False,49,2322,t,g
22554.0,1,1,38,27,0,10,0,0,4,4,2,0,4,5,False,False,False,False,False,False,False,65,2762,m,p
23536.0,1,0,53,6,0,3,0,0,1,1,0,0,3,3,False,False,False,False,False,False,False,37,2184,m,p
49413.0,0,1,88,205,7,41,3,2,46,2,4,2,5,5,False,False,False,False,False,False,False,68,2406,m,g
42231.0,1,1,99,24,0,8,0,1,4,1,1,0,3,5,False,False,False,False,False,False,False,51,2255,m,g
78789.0,0,0,12,667,50,850,21,83,83,1,4,6,5,2,False,False,False,False,False,False,True,40,2849,d,m
56534.0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,False,True,False,False,True,False,True,52,2500,t,g
58350.0,0,1,5,493,26,206,116,80,80,4,8,3,12,6,False,False,False,False,False,False,False,49,2700,s,g
49090.0,0,1,45,494,5,82,7,0,100,3,7,2,9,7,False,False,False,False,False,False,False,69,2504,s,g
61787.0,0,0,71,621,73,414,78,48,85,1,8,4,6,5,False,False,False,False,False,False,False,33,2517,d,m
18169.0,1,0,40,9,0,5,0,0,7,1,1,0,2,8,False,False,False,False,False,False,False,35,2654,m,p
24336.0,1,0,82,1,6,2,8,2,12,1,1,0,2,7,False,False,False,False,False,False,False,39,2830,s,2
18222.0,0,0,70,12,4,19,12,6,14,1,2,0,3,8,False,False,False,False,False,False,False,30,2704,m,g
62335.0,0,1,87,243,131,217,85,6,26,2,3,3,13,2,False,False,False,False,False,False,False,68,2561,d,g
42033.0,1,1,95,11,1,4,2,0,7,1,1,0,2,7,False,False,False,False,False,False,False,49,2807,t,2
86580.0,0,0,72,532,21,127,26,20,20,0,4,2,5,1,False,False,True,False,False,False,False,37,2646,m,p
41437.0,1,1,5,29,0,2,0,0,1,1,1,0,3,7,False,False,False,False,False,False,False,63,2804,d,p
73705.0,0,2,86,612,91,520,258,107,107,2,9,6,8,5,False,False,False,False,False,False,False,69,2275,w,m
61064.0,0,1,80,387,126,342,0,45,180,5,8,4,11,6,False,False,False,False,False,False,False,44,2826,m,g
18358.0,1,0,49,6,8,19,16,4,4,3,3,0,4,7,False,False,False,False,False,False,False,31,2380,s,g
55012.0,0,1,85,582,0,65,0,0,13,6,8,2,9,5,False,False,False,False,False,False,False,47,2259,t,p
9722.0,1,0,7,6,17,16,6,16,42,4,3,1,3,8,False,False,False,False,False,False,True,47,2794,t,b
38175.0,1,0,6,70,6,69,2,3,3,3,3,1,4,7,False,False,False,False,False,False,False,36,2438,m,p
58656.0,0,1,25,962,12,194,16,24,12,4,7,8,13,6,False,False,True,False,False,False,False,64,2806,t,m
52117.0,0,1,55,112,10,107,30,0,20,2,5,2,4,7,False,False,False,False,False,False,False,55,2841,t,g
64813.0,1,0,81,293,0,124,179,97,52,1,7,2,10,5,False,False,False,False,False,False,False,42,2337,m,g
54222.0,0,1,98,199,12,31,3,12,7,1,3,3,5,3,False,False,False,False,False,False,False,47,2279,m,p
83512.0,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,True,False,True,True,True,False,True,34,2171,m,g
77520.0,0,1,30,940,44,396,0,88,58,1,8,7,7,4,True,False,True,True,False,False,True,61,2464,m,m
41154.0,0,1,98,44,2,11,2,3,7,1,1,0,4,5,False,False,False,False,False,False,False,42,2605,t,g
80398.0,0,0,92,342,51,936,207,35,26,1,5,8,12,3,False,False,True,False,False,False,False,54,2755,m,g
18746.0,1,0,41,2,10,11,12,9,20,2,3,0,3,6,False,False,False,False,False,False,False,28,2190,s,b
35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,False,False,False,False,False,False,False,36,2752,t,g
60230.0,0,1,78,520,20,367,39,81,40,2,6,3,6,5,False,False,False,False,False,False,False,64,2564,s,g
22108.0,1,1,46,5,3,9,6,2,6,2,2,0,3,7,False,False,False,False,False,False,False,43,2211,m,g
44392.0,1,1,71,87,5,71,7,12,29,5,4,1,4,7,False,False,False,False,False,False,False,46,2456,t,g
55424.0,0,1,6,462,61,184,10,53,107,4,7,5,9,6,True,False,False,False,False,False,True,44,2740,m,p
17688.0,1,0,82,2,2,1,3,1,2,1,1,0,2,8,False,False,False,False,False,True,False,41,2691,m,g
92491.0,0,0,71,979,44,935,29,25,22,1,7,5,12,3,False,True,True,True,False,False,True,37,2583,m,p
90273.0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,False,True,True,True,False,False,True,29,2356,s,g
82571.0,0,0,28,861,31,558,62,95,79,0,6,5,13,2,False,False,True,False,False,False,False,58,2247,w,p
38513.0,1,0,20,172,3,115,16,0,18,5,6,1,5,8,False,False,False,False,False,False,True,38,2311,s,p
16653.0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,False,False,False,False,False,False,True,41,2231,s,m
42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,False,False,False,False,False,False,True,65,2767,t,g
23529.0,0,1,67,9,7,13,3,2,20,1,1,1,2,6,False,False,False,False,False,False,False,55,2697,s,b
71107.0,0,1,61,533,10,217,198,174,195,2,7,6,13,4,False,False,False,False,False,False,False,69,2656,m,g
46910.0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,False,False,False,False,False,False,False,56,2257,t,p
37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,True,False,False,False,False,False,False,65,2587,d,g
82427.0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,False,False,True,False,False,False,False,54,2268,t,g
75342.0,0,1,38,204,97,97,21,118,26,1,5,2,10,4,False,False,False,False,False,False,False,62,2578,s,2
70044.0,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,False,False,False,False,False,False,False,66,2655,d,g
77437.0,0,0,70,560,21,442,29,44,29,1,4,5,13,1,False,False,True,False,False,False,False,57,2374,m,g
54984.0,0,1,51,173,13,131,32,3,6,4,6,1,6,7,False,False,False,True,False,False,False,61,2195,m,g
42403.0,1,0,18,22,1,11,0,5,3,1,1,0,3,8,False,False,False,False,False,False,False,49,2359,m,p
55761.0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,False,True,False,False,False,False,False,56,2225,t,g
37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,False,False,False,False,False,False,False,37,2596,t,g
45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,False,False,False,False,False,False,True,75,2191,s,p
70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,False,False,False,False,False,False,True,73,2688,t,g
58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,False,False,False,False,False,False,False,51,2684,d,p
81795.0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,False,False,False,False,False,False,False,68,2770,m,g
28389.0,0,0,49,1,5,3,7,4,8,1,1,0,2,7,False,False,False,False,False,False,False,73,2745,t,b
69901.0,0,1,95,312,21,206,102,92,149,3,7,3,10,5,False,False,False,False,False,False,False,51,2555,d,g
80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,False,True,True,True,False,False,False,71,2642,m,p
63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,False,True,False,False,False,False,True,59,2780,t,p
31859.0,1,0,3,3,4,7,15,8,11,1,1,0,3,7,False,False,False,False,False,False,False,40,2281,s,2
51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,False,True,False,False,False,False,True,71,2661,w,p
16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,False,False,False,False,False,False,False,41,2628,s,b
41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,False,False,False,False,False,False,False,52,2394,m,g
39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,False,False,False,False,False,False,True,49,2488,s,m
38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,False,False,False,False,False,False,False,65,2209,m,p
77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,False,False,False,False,False,False,False,48,2558,m,g
62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,False,False,False,False,False,False,False,56,2451,m,2
13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,False,False,False,False,False,False,False,41,2635,d,2
59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,False,False,False,False,False,False,False,45,2408,t,g
72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,False,False,False,False,False,False,False,43,2472,m,g
21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,False,False,False,False,False,False,False,34,2454,m,2
67131.0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,False,False,False,False,False,False,False,64,2619,m,g
36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,False,False,False,False,False,False,False,40,2172,s,p
47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,True,False,False,False,False,False,False,45,2411,m,m
25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,False,False,False,False,False,False,True,46,2808,d,p
85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,False,False,False,False,False,False,False,68,2545,t,p
42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,False,False,False,False,False,False,False,53,2262,m,g
28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,False,False,False,False,False,False,False,43,2783,m,p
39435.0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,False,False,False,False,False,False,False,47,2486,t,p
65370.0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,False,False,False,False,False,False,False,36,2491,m,2
20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,False,False,False,False,False,False,False,41,2718,s,b
42473.0,1,1,72,93,1,21,0,4,25,3,2,1,4,5,False,False,False,False,False,False,False,44,2291,s,p
64590.0,0,0,98,920,138,168,36,46,30,1,9,4,10,6,False,False,False,False,False,False,False,52,2782,m,g
71232.0,0,1,91,653,17,170,34,26,17,2,11,2,10,7,False,False,False,False,False,False,False,61,2372,t,g
34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,False,False,False,False,False,False,True,49,2703,t,g
46904.0,1,1,20,153,4,56,0,9,31,4,5,1,4,8,False,False,False,False,False,False,False,53,2762,s,g
49094.0,0,1,6,376,0,38,11,8,69,5,6,3,6,6,False,False,False,False,False,False,False,47,2805,m,g
36075.0,1,0,54,46,0,30,12,1,30,1,2,0,4,6,False,False,False,False,False,False,False,37,2361,t,g
60839.0,1,1,72,600,21,128,223,150,128,13,2,2,12,8,False,False,False,False,False,False,False,41,2829,t,2
82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,False,False,True,False,False,False,False,58,2477,t,2
34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,True,False,False,False,False,False,False,68,2510,t,g
28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,False,False,False,False,False,False,False,60,2539,m,m
62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,False,False,False,False,False,False,False,65,2428,s,g
36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,False,False,False,False,False,False,False,43,2233,s,m
63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,False,False,False,True,False,False,False,56,2182,t,g
78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,False,False,False,False,False,False,False,44,2161,t,g
75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,False,False,True,False,False,False,False,46,2782,t,g
59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,False,False,False,False,False,False,False,69,2586,t,m
44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,True,False,False,False,False,False,False,69,2329,m,g
7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,False,False,False,False,False,False,False,54,2363,s,p
90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,False,False,False,False,False,False,True,64,2221,m,g
63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,True,False,False,False,False,False,False,46,2760,s,p
46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,False,False,False,False,False,False,False,57,2749,s,p
79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,False,False,False,True,False,False,False,51,2160,m,m
63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,False,False,False,True,False,False,False,28,2684,t,g
72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,False,False,False,False,False,False,False,66,2659,d,g
21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,False,False,False,False,False,False,False,37,2502,t,p
58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,False,True,False,False,False,False,False,38,2433,t,2
72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,False,False,False,False,False,False,True,69,2504,s,g
50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,False,False,False,False,False,False,False,64,2461,m,g
32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,False,False,False,False,False,False,False,59,2173,t,p
62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,False,False,False,True,False,False,False,58,2242,t,g
44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,False,False,False,False,False,False,False,49,2420,d,m
63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,False,False,False,False,False,False,False,52,2483,m,g
52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,False,False,False,False,False,False,False,42,2822,t,2
25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,False,False,False,False,False,False,False,51,2446,m,g
54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,False,False,False,False,False,False,False,55,2467,w,p
78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,False,False,False,False,False,False,True,34,2658,t,g
80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,False,False,False,False,False,False,False,62,2561,m,m
22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,False,False,False,False,False,False,True,45,2562,t,m
29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,False,False,False,False,False,False,False,33,2423,s,g
44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,False,False,False,False,False,False,False,61,2630,t,g
54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,False,False,False,False,False,False,False,58,2656,m,p
48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,False,False,False,False,False,False,False,46,2260,t,g
54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,False,False,False,False,False,False,True,43,2450,m,g
41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,False,False,False,False,False,False,False,42,2725,t,g
80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,False,False,False,False,False,False,False,50,2452,m,p
47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,False,True,False,False,False,False,False,63,2623,m,g
62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,False,False,False,False,False,False,False,65,2854,m,2
57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,False,False,False,False,False,False,True,66,2804,d,p
32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,False,False,False,False,False,False,False,38,2662,t,p
84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,False,True,True,True,False,False,True,67,2550,w,m
27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,False,False,False,False,False,False,False,52,2226,d,m
68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,False,False,False,False,False,False,False,63,2461,t,m
65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,False,False,False,False,False,False,False,55,2363,t,m
86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,True,False,True,True,False,False,True,45,2814,m,p
4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,False,False,False,False,False,False,False,57,2165,m,p
30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,False,False,False,False,False,False,False,30,2515,m,g
57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,False,False,False,False,False,False,False,54,2328,m,p
25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,False,False,False,False,False,False,False,32,2306,s,g
83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,True,False,True,False,False,True,True,25,2808,s,2
22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,False,False,False,False,False,False,False,45,2565,t,g
72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,False,False,False,False,False,False,False,42,2767,m,p
64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,False,False,False,False,False,False,True,59,2693,t,g
82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,False,False,False,False,False,False,True,36,2451,s,p
74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,False,True,False,True,False,False,False,49,2480,d,m
58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,False,False,False,False,False,False,False,69,2748,s,m
21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,False,False,False,False,False,False,False,44,2519,t,m
70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,False,False,False,False,False,False,False,48,2678,m,p
54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,False,False,False,False,False,False,False,35,2808,t,g
69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,False,False,False,False,False,False,False,54,2758,m,p
11448.0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,False,False,False,False,False,False,False,45,2355,d,2
70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,False,False,False,False,False,False,False,49,2417,m,g
60208.0,1,1,13,488,23,71,15,0,59,11,8,3,7,7,False,True,False,False,False,False,True,47,2789,w,g
32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,False,False,False,False,False,False,False,52,2455,t,m
34738.0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,False,False,False,False,False,False,False,36,2208,s,g
30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,False,False,False,False,False,False,False,49,2795,t,m
82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,False,True,True,True,False,False,True,43,2270,t,2
26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,False,False,False,False,False,False,False,53,2279,d,p
69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,False,False,False,False,False,False,False,56,2541,d,g
44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,False,False,False,False,False,False,False,48,2233,s,g
60200.0,0,1,3,502,19,132,0,6,26,6,6,2,11,6,False,False,False,False,False,False,False,72,2702,s,p
49638.0,0,1,71,18,10,3,3,5,0,1,1,0,3,2,False,False,False,False,False,False,False,68,2230,d,g
23830.0,0,0,3,1,8,6,4,8,16,1,1,0,3,7,False,False,False,False,False,False,False,33,2301,s,2
33051.0,0,0,15,100,71,243,108,94,219,3,9,1,8,9,False,False,False,False,False,False,True,61,2841,w,m
72905.0,0,0,52,407,114,445,181,165,203,1,3,7,9,1,False,False,False,True,False,False,False,62,2318,m,g
69702.0,0,1,8,664,9,240,50,19,57,2,7,7,10,4,False,False,False,False,False,False,False,69,2654,t,p
70300.0,1,0,89,1045,61,338,60,46,46,3,5,5,13,8,False,False,False,False,False,False,False,45,2508,d,g
70643.0,0,0,66,1218,107,304,23,143,33,1,5,8,4,6,False,False,False,False,False,False,True,36,2781,m,p
30396.0,1,0,22,15,0,6,0,1,12,2,1,1,2,7,True,False,False,False,False,False,True,51,2219,m,p
50616.0,0,1,56,128,0,16,0,1,4,2,4,0,4,7,False,False,False,False,False,False,False,52,2231,d,p
62772.0,0,1,74,581,49,157,43,8,108,1,5,6,11,2,False,True,False,False,False,False,False,51,2565,s,m
30298.0,0,0,48,6,3,12,6,1,0,1,1,1,3,3,False,False,False,False,False,False,False,35,2200,s,p
52413.0,1,0,67,185,8,133,56,56,12,2,7,1,7,7,False,False,False,False,False,False,False,36,2762,s,g
44155.0,1,1,24,22,1,9,0,0,14,1,1,1,2,4,False,False,False,False,False,False,False,63,2320,m,p
86979.0,0,0,67,584,100,835,65,83,35,1,5,5,5,2,True,False,False,False,False,False,True,49,2393,d,p
76532.0,1,1,38,355,30,177,90,138,30,4,9,5,7,5,False,False,False,False,False,False,False,45,2452,t,g
42081.0,1,0,86,175,10,110,54,6,27,2,6,3,4,6,True,False,False,False,False,False,False,38,2647,m,g
88420.0,0,0,87,957,153,612,99,95,153,1,4,7,8,1,True,False,True,True,False,False,False,31,2217,t,m
31158.0,1,0,62,25,6,16,20,0,5,2,2,0,3,8,False,False,False,False,False,False,False,35,2677,m,g
61671.0,0,1,23,641,7,56,0,0,28,8,10,4,6,8,False,True,False,True,False,False,False,52,2185,d,g
69719.0,0,0,99,273,86,208,177,14,43,1,2,3,5,1,False,False,False,False,False,False,False,46,2193,s,g
49160.0,0,1,29,122,21,43,25,10,15,2,3,1,6,6,False,False,False,False,False,False,False,71,2411,d,g
90933.0,0,0,90,1020,31,430,62,63,79,1,4,6,4,1,False,False,True,False,False,False,False,66,2249,s,p
113734.0,0,0,9,6,2,3,1,262,3,0,27,0,0,1,False,False,False,False,False,False,False,75,2191,s,p
22148.0,0,0,16,15,5,14,0,4,11,1,1,0,3,7,False,False,False,False,False,False,False,37,2236,s,g
73395.0,0,0,94,272,7,80,20,7,11,1,4,4,6,2,False,False,False,False,False,False,False,33,2262,m,m
29819.0,1,0,77,9,1,24,2,1,2,3,3,0,3,6,False,False,False,False,False,False,False,49,2407,d,g
45688.0,0,1,20,279,0,18,0,0,9,2,3,1,8,4,False,True,False,False,False,False,False,52,2314,m,g
60491.0,0,1,81,637,47,237,12,19,76,4,6,11,7,5,False,False,False,False,False,False,False,49,2455,m,p
33235.0,1,0,71,45,0,16,2,1,6,1,3,0,3,7,False,False,False,False,False,False,False,34,2303,t,g
35701.0,0,0,36,21,1,9,7,3,5,1,1,0,3,6,False,False,False,False,False,False,False,61,2626,m,g
31535.0,1,0,95,15,4,13,0,0,19,1,1,1,2,7,True,False,False,False,False,False,False,40,2435,m,m
92556.0,0,0,32,493,183,352,184,23,28,0,3,5,13,0,False,False,False,False,False,False,False,60,2229,t,2
67384.0,0,1,32,957,40,175,158,53,107,2,7,8,5,5,False,True,False,False,False,False,False,50,2755,s,g
77870.0,0,1,93,1017,50,500,65,50,133,3,5,5,5,8,False,True,False,True,False,False,True,53,2835,m,g
52278.0,0,1,24,953,0,71,0,0,174,6,10,5,10,8,False,False,False,False,False,False,False,57,2679,w,p
57107.0,0,1,44,159,0,120,0,0,137,7,4,4,8,8,False,True,False,False,True,False,True,52,2833,s,g
36038.0,1,0,82,23,0,15,0,2,7,2,3,0,3,6,False,False,False,False,False,False,False,39,2553,s,p
34230.0,1,1,72,15,0,4,0,0,2,1,1,0,2,7,False,False,False,False,False,False,False,55,2709,t,p
31878.0,0,1,7,23,4,5,10,5,23,1,1,0,4,3,False,False,False,False,False,False,False,43,2166,s,2
70932.0,0,1,57,200,193,100,46,185,185,2,6,2,12,3,False,False,False,False,False,False,False,48,2320,m,2
91249.0,0,0,84,1324,27,119,71,108,27,0,7,9,6,4,False,True,True,True,True,False,True,64,2776,s,g
77598.0,0,0,53,1193,33,281,129,66,33,1,7,5,13,3,False,False,True,False,False,False,False,77,2430,s,m
80982.0,1,1,48,505,137,401,104,22,22,3,11,5,11,5,False,False,False,False,False,True,False,61,2696,s,g
22701.0,1,0,2,2,4,9,0,4,5,1,1,0,3,5,False,False,False,False,False,False,False,43,2456,m,m
70617.0,0,0,45,353,61,753,40,46,27,1,3,3,7,2,False,False,False,False,False,False,False,50,2530,m,g
64849.0,0,0,42,652,48,350,94,84,108,1,9,3,6,5,False,False,False,False,False,False,True,63,2752,s,g
62694.0,1,1,29,379,6,157,25,91,91,5,9,3,7,7,False,False,False,False,False,False,False,55,2536,m,m
61917.0,1,1,83,46,4,36,2,2,1,1,2,0,4,5,False,False,False,False,False,False,False,46,2380,m,p
67472.0,0,1,93,162,31,127,8,17,69,2,4,2,7,3,False,False,False,False,False,False,False,73,2433,m,p
21059.0,1,0,40,8,3,19,3,3,8,3,3,0,3,6,False,False,False,False,False,False,False,38,2332,m,m
29543.0,2,0,47,17,3,18,3,4,18,2,3,1,2,7,False,False,False,False,False,False,False,52,2248,m,m
75903.0,0,1,50,340,108,185,130,38,100,2,6,6,9,3,False,False,False,False,False,False,False,69,2606,m,g
34984.0,1,1,40,8,4,15,3,5,3,2,1,0,3,7,False,False,False,False,False,False,False,45,2820,t,2
54998.0,0,1,3,154,22,202,39,30,8,5,4,2,9,4,False,False,False,False,False,False,True,64,2635,s,p
54356.0,0,1,62,710,15,30,20,0,0,3,11,2,8,8,False,False,False,False,False,False,True,71,2746,w,p
34242.0,0,1,25,8,2,4,0,0,1,1,0,0,3,5,False,False,False,False,False,False,False,61,2257,m,m
25410.0,1,0,48,2,2,4,13,13,4,1,1,0,4,4,False,False,False,False,False,False,False,47,2461,m,g
73356.0,0,0,56,1050,14,322,0,14,112,1,5,11,5,2,True,False,True,True,False,False,True,36,2302,m,p
