Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,NumDealsPurchases,TotPurchases,AcceptedCmps,Complain,Response,Age,Customer_Days
92344.0,9,992,24,694,51,19,0,20,3,False,False,72,2324
44964.0,35,19,1,17,2,0,1,4,0,False,False,40,2719
53761.0,7,158,0,76,13,7,6,11,0,False,False,48,2420
22682.0,51,10,14,29,4,2,3,7,0,False,False,47,2428
38887.0,17,25,1,13,0,0,1,4,0,False,False,48,2278
41658.0,30,8,4,12,15,4,2,4,0,False,False,45,2756
29791.0,21,14,0,6,0,0,2,5,0,False,False,48,2204
63915.0,2,622,7,115,30,0,2,21,0,False,False,64,2493
39996.0,85,11,0,3,0,0,1,3,0,False,False,46,2197
26759.0,65,25,3,16,8,5,2,6,0,False,False,48,2301
51039.0,11,100,64,79,65,0,2,12,0,False,False,51,2725
60544.0,92,201,2,43,3,5,4,11,0,False,False,59,2832
37716.0,4,97,1,41,6,2,2,8,0,False,False,67,2228
36864.0,53,204,5,39,17,0,3,11,0,False,True,63,2844
44511.0,39,513,7,133,46,14,6,20,0,False,False,50,2784
36947.0,49,88,3,21,4,1,4,7,0,False,False,53,2850
67087.0,40,329,35,222,130,35,2,20,0,False,False,67,2353
57045.0,40,296,13,104,11,13,3,15,0,False,False,70,2818
36957.0,43,100,2,16,2,1,4,7,0,False,True,67,2820
69389.0,17,422,7,238,69,46,1,21,0,False,False,43,2798
43142.0,84,5,1,7,2,1,1,3,0,False,False,51,2290
80589.0,25,507,93,520,242,40,1,20,1,False,True,76,2317
34412.0,62,52,12,50,4,36,3,8,0,False,False,30,2660
57537.0,83,191,56,139,51,8,4,15,0,False,False,41,2543
51315.0,45,68,28,39,16,30,1,9,0,False,False,72,2285
36026.0,34,20,4,10,6,4,2,5,0,False,False,48,2264
24639.0,3,20,3,16,0,4,3,6,0,False,False,47,2311
34578.0,1,7,0,1,0,0,1,3,0,False,False,48,2238
65704.0,18,279,172,74,38,8,1,22,0,False,False,48,2418
54132.0,81,30,1,8,0,0,1,4,0,False,False,51,2292
28164.0,23,3,18,26,11,8,3,6,0,False,False,50,2580
34596.0,48,14,0,2,0,0,1,3,0,False,False,46,2601
43269.0,61,10,1,7,0,0,1,3,0,False,False,48,2445
38741.0,60,7,10,17,8,6,2,5,0,False,False,62,2250
31907.0,75,33,87,64,175,16,1,13,0,False,False,48,2641
31163.0,54,2,3,10,11,2,1,4,0,False,False,47,2295
92533.0,84,693,21,118,110,147,1,22,1,False,False,35,2351
34853.0,75,9,3,15,2,3,2,5,0,False,False,47,2347
70844.0,16,129,26,67,3,67,5,12,0,False,False,53,2401
31086.0,79,16,2,11,3,0,2,4,3,False,False,41,2580
20491.0,16,5,4,5,4,2,1,3,0,False,False,34,2679
42523.0,96,14,36,11,3,26,1,6,0,False,False,56,2226
33402.0,60,26,2,19,10,5,3,6,0,False,False,68,2505
36408.0,11,9,1,4,3,2,1,3,0,False,False,71,2440
21645.0,75,14,0,23,4,5,3,6,0,False,True,41,2823
78427.0,36,972,19,595,180,26,3,20,1,False,True,72,2772
82657.0,71,966,168,672,246,105,1,22,1,False,False,74,2434
51876.0,88,99,27,102,28,48,1,12,0,False,False,62,2416
78041.0,93,482,35,553,72,160,1,17,0,False,False,49,2719
52852.0,93,714,8,99,11,0,4,22,3,False,False,63,2734
70038.0,54,587,54,348,71,54,1,16,0,False,False,38,2406
69401.0,41,399,27,159,58,8,4,13,0,False,False,47,2257
46053.0,46,56,10,92,19,7,3,9,0,False,False,48,2656
77343.0,28,227,151,573,98,54,1,16,0,False,False,55,2179
73892.0,40,703,102,601,0,58,1,22,0,False,True,67,2387
40304.0,82,37,0,17,0,0,1,5,0,False,False,53,2431
32727.0,38,167,13,180,86,13,2,15,0,False,False,55,2829
43300.0,87,91,3,52,2,1,3,8,0,False,True,49,2783
26290.0,49,15,8,16,11,5,4,6,0,False,False,48,2692
93790.0,16,1302,68,731,89,114,0,25,1,False,True,50,2296
38410.0,65,153,64,123,116,64,2,16,0,False,True,46,2812
64866.0,9,508,5,21,7,5,4,17,4,False,False,70,2313
57957.0,24,290,59,177,77,5,7,18,0,True,False,61,2473
16531.0,43,2,13,6,7,5,3,6,0,False,False,42,2170
28072.0,10,30,0,10,2,0,1,4,0,False,False,34,2515
49476.0,29,386,23,95,54,41,4,18,0,False,False,57,2533
50725.0,45,443,10,75,0,10,4,17,0,False,False,67,2660
41145.0,20,9,0,3,0,0,1,3,0,False,False,70,2300
67419.0,29,846,84,352,91,56,4,21,0,False,False,50,2688
23162.0,82,8,3,9,19,4,3,5,0,False,False,50,2349
34380.0,68,72,7,58,13,1,4,8,0,False,False,43,2582
34704.0,65,29,0,5,0,1,1,4,0,False,False,54,2587
94871.0,99,169,24,553,188,0,1,17,4,False,True,51,2825
65148.0,9,460,35,422,33,12,2,19,0,False,False,62,2749
39898.0,20,69,8,26,12,7,2,7,0,False,False,66,2661
59892.0,26,73,0,13,0,1,1,6,0,False,False,50,2398
41020.0,68,112,1,54,7,7,1,9,0,False,False,33,2403
57072.0,79,944,0,60,0,0,2,25,3,False,False,59,2315
19414.0,32,2,3,12,3,5,1,4,0,False,False,39,2415
19107.0,49,2,4,9,10,5,2,4,0,False,False,40,2470
75484.0,50,378,97,259,197,194,2,16,0,False,False,44,2855
70379.0,84,553,25,142,65,67,3,22,0,False,False,44,2642
79419.0,96,751,127,687,20,15,1,14,0,False,False,50,2166
64014.0,56,406,0,30,0,0,7,15,1,False,False,74,2178
76998.0,85,1449,89,161,69,35,2,27,5,False,False,65,2693
49854.0,63,123,17,171,39,0,5,13,0,False,False,48,2390
60585.0,17,267,42,309,55,42,10,20,0,False,True,49,2529
42873.0,11,209,0,40,3,2,4,11,0,False,False,70,2683
87679.0,62,1259,172,815,97,148,1,28,1,False,True,32,2496
57867.0,48,344,35,178,15,23,7,18,0,False,False,42,2430
35765.0,86,22,3,30,0,5,2,6,0,False,False,30,2359
65492.0,73,247,161,295,210,85,2,24,0,False,False,61,2313
32952.0,36,38,0,12,3,1,1,5,0,False,False,43,2369
53374.0,34,896,10,101,13,10,6,15,3,False,True,51,2841
71706.0,16,931,56,253,91,98,4,21,0,False,False,61,2752
68487.0,48,758,12,385,33,89,1,29,0,False,False,32,2691
53253.0,61,216,9,57,20,9,7,12,0,False,False,45,2662
42014.0,56,244,15,108,4,15,6,14,0,False,True,43,2840
54108.0,74,539,6,91,8,6,13,19,0,False,False,47,2760
49667.0,35,1181,26,120,17,13,2,20,3,False,True,65,2837
63206.0,65,750,8,125,11,8,1,13,5,False,False,46,2260
57136.0,48,306,5,109,21,109,9,17,0,False,False,48,2514
46772.0,88,350,104,189,197,151,6,24,3,False,False,45,2758
78931.0,19,331,197,170,58,152,1,23,0,False,False,49,2406
53977.0,21,620,16,165,0,24,5,22,0,False,False,62,2545
73538.0,92,811,76,428,99,137,3,23,0,False,False,55,2740
79529.0,1,423,42,706,73,197,1,21,0,False,False,34,2222
20981.0,14,2,12,10,6,13,1,6,0,False,True,43,2584
51766.0,74,60,51,87,6,20,2,10,0,False,False,40,2269
55759.0,84,675,0,85,10,7,5,21,0,False,False,58,2737
37787.0,50,40,1,40,4,3,1,6,0,False,False,48,2441
27242.0,2,3,17,26,20,1,2,5,0,False,True,50,2754
87188.0,73,910,111,724,49,74,1,18,0,False,True,37,2550
69930.0,21,252,98,827,219,70,1,21,0,False,False,49,2558
37697.0,82,34,6,21,11,4,1,6,0,False,False,44,2301
3502.0,56,2,1,1,0,0,0,0,0,False,False,47,2601
58597.0,20,490,0,184,10,28,12,20,0,False,False,44,2745
82032.0,54,332,194,377,149,125,0,17,0,False,False,72,2244
28087.0,77,53,8,17,13,0,3,6,0,False,False,62,2724
74004.0,5,784,48,560,42,176,1,14,1,False,True,33,2284
19740.0,65,7,11,3,10,4,2,5,0,False,False,60,2621
57036.0,33,1171,43,219,19,14,4,22,3,False,False,45,2724
53083.0,65,215,7,33,3,0,6,11,4,False,False,62,2569
69283.0,41,674,62,134,0,26,4,23,0,False,False,45,2174
46098.0,86,57,0,27,0,0,4,7,0,False,True,45,2839
23331.0,92,5,36,7,0,10,2,6,0,False,False,32,2822
23331.0,97,104,20,101,24,15,6,11,0,False,False,32,2791
9255.0,91,9,0,7,2,0,1,4,0,False,False,31,2350
67786.0,0,431,82,441,80,20,1,15,0,False,True,61,2363
71969.0,59,1000,0,76,0,0,3,16,4,False,False,49,2780
59235.0,4,448,40,469,80,0,3,25,0,False,False,53,2692
31928.0,5,33,4,24,4,2,2,7,0,False,False,31,2252
74881.0,48,505,72,270,36,27,4,23,0,False,False,59,2637
65819.0,99,267,38,701,149,165,1,19,0,False,False,42,2736
51411.0,81,14,0,3,0,0,1,3,0,False,False,67,2558
51983.0,95,631,0,115,10,7,3,21,0,False,False,56,2826
30390.0,5,10,12,12,25,1,1,5,0,False,False,33,2459
30983.0,50,51,4,50,12,1,1,7,0,False,True,57,2756
66033.0,76,293,35,179,46,59,2,18,0,False,False,63,2684
37284.0,46,11,1,2,2,1,1,3,0,False,False,45,2616
57530.0,68,50,1,27,6,7,1,6,0,False,False,69,2419
76800.0,33,173,26,255,35,71,1,15,0,False,False,55,2272
63943.0,50,423,184,368,13,97,1,16,0,False,False,64,2824
37054.0,89,12,1,6,0,1,2,4,0,False,False,53,2446
47175.0,81,167,2,44,6,2,7,10,3,False,True,58,2768
31859.0,77,3,1,3,8,0,1,3,0,False,False,44,2539
27215.0,50,30,5,22,8,9,4,7,0,False,False,59,2681
70179.0,10,532,88,168,69,44,3,23,0,False,False,44,2502
24645.0,16,5,3,4,4,1,1,3,0,False,False,32,2764
79865.0,12,71,99,278,185,121,1,20,0,False,False,66,2170
44322.0,30,46,0,40,3,0,2,6,0,False,False,35,2172
47958.0,8,268,11,88,15,3,2,14,0,False,False,68,2685
63972.0,93,928,63,254,0,12,4,19,4,False,False,56,2733
75315.0,14,459,15,171,142,23,2,21,0,False,False,66,2234
55517.0,53,483,0,108,0,6,5,18,0,False,True,70,2799
75283.0,26,733,9,180,12,19,11,14,0,False,False,63,2618
90638.0,29,1156,120,915,94,144,1,17,5,False,True,29,2295
27161.0,41,7,4,23,7,0,1,4,0,False,False,34,2403
38201.0,19,233,0,23,0,0,4,11,0,False,False,60,2616
45203.0,4,35,3,67,10,8,1,7,0,False,True,38,2257
81574.0,89,1252,0,465,46,35,1,17,4,False,False,73,2221
60482.0,81,255,43,134,37,14,1,16,0,False,False,44,2681
34633.0,31,8,1,5,0,0,1,3,0,False,False,64,2316
78093.0,53,368,32,639,13,43,1,16,0,False,False,73,2359
82460.0,78,255,47,573,52,32,1,14,0,False,False,70,2368
45903.0,80,33,8,10,2,10,2,6,0,False,False,54,2226
81361.0,18,163,23,424,27,65,1,26,0,False,True,33,2283
35860.0,37,15,0,8,4,2,2,4,3,False,True,47,2200
40442.0,52,45,12,52,25,22,4,8,0,False,True,68,2838
61482.0,39,48,58,68,16,66,1,11,0,False,False,55,2161
34968.0,11,158,6,45,8,2,7,10,0,False,False,40,2604
75794.0,33,754,160,625,63,32,1,24,1,False,False,33,2346
74268.0,83,199,66,315,97,174,1,12,0,False,False,65,2659
13724.0,43,2,7,5,2,15,1,4,3,False,False,32,2826
52569.0,54,85,0,3,0,0,1,6,0,False,False,53,2244
48432.0,3,322,3,50,4,3,5,14,0,False,True,47,2778
36108.0,68,141,8,129,3,11,3,12,3,False,False,36,2416
76445.0,2,739,107,309,140,80,1,20,0,False,False,49,2798
36663.0,40,18,0,6,3,3,1,5,0,False,False,45,2224
53843.0,64,378,0,88,19,4,4,16,0,False,False,55,2526
90226.0,26,1083,108,649,253,151,1,23,1,False,False,64,2800
70638.0,69,1016,12,215,16,12,1,19,4,False,False,65,2552
44512.0,57,23,1,6,0,0,2,4,0,False,False,60,2462
27116.0,78,12,1,21,2,2,2,5,0,False,False,59,2278
54072.0,71,35,0,4,0,0,1,4,0,False,False,57,2496
71855.0,59,548,31,422,0,112,4,21,0,False,False,43,2688
51250.0,28,342,32,230,34,32,5,19,3,False,False,30,2615
60432.0,61,365,3,15,4,3,5,14,0,False,False,47,2271
12393.0,38,5,6,15,11,7,1,5,0,False,False,42,2731
64509.0,19,836,185,575,24,25,1,18,3,False,True,30,2475
33955.0,92,100,2,128,23,7,4,11,0,False,False,45,2483
31353.0,24,10,0,10,3,1,2,4,0,False,True,43,2341
55434.0,21,238,115,215,169,69,3,21,0,False,False,36,2426
28359.0,35,6,0,5,2,1,1,3,0,False,False,37,2404
57100.0,9,158,11,99,15,11,2,12,0,False,False,33,2201
52973.0,92,856,0,76,12,9,7,24,0,False,False,64,2757
51717.0,55,98,1,17,0,1,1,7,4,False,False,55,2472
18793.0,14,4,16,20,0,17,3,6,0,False,False,49,2692
50664.0,64,313,8,104,6,4,9,15,0,False,False,61,2688
54414.0,49,109,18,16,24,26,4,9,0,False,False,57,2681
54549.0,8,216,2,6,0,0,2,10,0,False,False,68,2277
47111.0,35,595,71,153,120,112,6,15,0,False,False,49,2818
41003.0,11,123,133,142,71,44,1,16,0,False,False,57,2628
19444.0,8,16,0,23,3,2,3,7,0,False,True,38,2286
36301.0,53,11,12,35,3,5,1,6,0,False,False,44,2406
42731.0,64,159,2,51,6,2,3,10,0,False,False,51,2410
52854.0,43,105,0,10,0,1,2,7,0,False,False,61,2256
22775.0,40,5,1,8,0,0,1,3,0,False,False,42,2534
59821.0,11,629,0,70,0,0,6,20,0,False,False,65,2602
50002.0,21,443,5,71,21,16,2,17,0,False,False,66,2536
69755.0,23,217,77,373,111,23,1,21,0,False,False,75,2429
44078.0,17,24,1,10,2,0,2,5,0,False,False,51,2169
30560.0,6,9,1,5,4,5,1,4,0,False,False,44,2526
35924.0,56,8,0,14,2,3,1,4,0,False,False,51,2257
64140.0,71,1459,0,61,0,15,5,13,2,False,True,56,2438
56386.0,51,230,48,214,13,32,8,17,0,False,False,39,2769
75774.0,27,340,21,134,258,14,1,20,0,False,False,39,2217
39228.0,1,7,1,6,0,3,1,3,0,False,False,60,2574
58494.0,56,298,7,68,4,0,2,14,0,False,False,46,2358
58684.0,71,479,35,179,28,7,1,20,4,False,False,39,2172
57136.0,18,267,140,599,34,12,1,19,0,False,True,53,2566
56551.0,48,67,4,32,17,2,3,7,0,False,False,70,2212
22448.0,86,3,1,8,23,2,3,6,0,False,False,38,2282
82014.0,48,980,37,265,35,163,1,21,0,False,True,59,2837
34213.0,2,50,4,28,6,3,3,6,0,False,True,57,2819
25358.0,57,19,0,5,0,0,2,4,0,False,False,73,2501
35544.0,77,30,5,23,4,1,1,5,0,False,False,42,2272
36634.0,0,213,9,76,4,3,3,12,0,False,False,66,2556
62670.0,57,539,30,92,80,46,1,21,0,False,False,66,2306
50334.0,24,284,16,160,84,16,6,17,0,False,False,48,2499
72066.0,55,1003,34,536,134,51,1,16,1,False,True,39,2165
50729.0,62,239,13,143,45,4,9,15,0,False,False,62,2582
34916.0,89,51,23,82,33,0,4,9,0,False,False,52,2569
64892.0,77,527,24,230,32,24,2,22,0,False,False,44,2190
43602.0,45,19,5,12,10,3,3,6,0,False,False,54,2329
41473.0,80,21,8,20,15,3,1,5,0,False,False,35,2534
63246.0,60,593,30,91,29,22,1,21,0,False,False,53,2472
36732.0,71,21,5,3,10,1,3,6,0,False,False,61,2341
37929.0,49,202,2,46,3,2,2,11,1,False,True,35,2493
86610.0,66,446,107,768,33,196,1,17,0,False,False,69,2456
80141.0,20,1184,102,673,52,40,1,21,5,False,True,34,2693
69016.0,61,726,53,363,123,107,4,30,0,False,False,50,2743
20193.0,18,8,8,22,24,11,1,6,0,False,False,29,2737
27573.0,45,50,15,110,39,15,4,10,0,False,False,45,2620
15862.0,26,1,1,4,11,9,1,4,0,False,False,41,2526
49544.0,0,308,0,73,0,0,2,14,0,False,False,44,2661
33228.0,28,22,2,31,7,4,1,5,0,False,False,40,2316
70440.0,49,690,117,499,76,102,1,22,1,False,False,42,2423
38232.0,84,43,5,28,7,6,4,7,0,False,False,49,2322
22554.0,38,27,0,10,0,0,4,6,0,False,False,65,2762
23536.0,53,6,0,3,0,0,1,3,0,False,False,37,2184
49413.0,88,205,7,41,3,2,2,11,0,False,False,68,2406
42231.0,99,24,0,8,0,1,1,4,0,False,False,51,2255
78789.0,12,667,50,850,21,83,1,15,0,False,True,40,2849
56534.0,35,691,7,61,10,0,4,21,2,False,True,52,2500
58350.0,5,493,26,206,116,80,4,23,0,False,False,49,2700
49090.0,45,494,5,82,7,0,3,18,0,False,False,69,2504
61787.0,71,621,73,414,78,48,1,18,0,False,False,33,2517
18169.0,40,9,0,5,0,0,1,3,0,False,False,35,2654
24336.0,82,1,6,2,8,2,1,3,0,False,False,39,2830
18222.0,70,12,4,19,12,6,1,5,0,False,False,30,2704
62335.0,87,243,131,217,85,6,2,19,0,False,False,68,2561
42033.0,95,11,1,4,2,0,1,3,0,False,False,49,2807
86580.0,72,532,21,127,26,20,0,11,5,False,False,37,2646
41437.0,5,29,0,2,0,0,1,4,0,False,False,63,2804
73705.0,86,612,91,520,258,107,2,23,0,False,False,69,2275
61064.0,80,387,126,342,0,45,5,23,0,False,False,44,2826
18358.0,49,6,8,19,16,4,3,7,0,False,False,31,2380
55012.0,85,582,0,65,0,0,6,19,0,False,False,47,2259
9722.0,7,6,17,16,6,16,4,7,0,False,True,47,2794
38175.0,6,70,6,69,2,3,3,8,0,False,False,36,2438
58656.0,25,962,12,194,16,24,4,28,5,False,False,64,2806
52117.0,55,112,10,107,30,0,2,11,0,False,False,55,2841
64813.0,81,293,0,124,179,97,1,19,0,False,False,42,2337
54222.0,98,199,12,31,3,12,1,11,0,False,False,47,2279
83512.0,31,1060,61,835,80,20,1,21,1,False,True,34,2171
77520.0,30,940,44,396,0,88,1,22,1,False,True,61,2464
41154.0,98,44,2,11,2,3,1,5,0,False,False,42,2605
80398.0,92,342,51,936,207,35,1,25,5,False,False,54,2755
18746.0,41,2,10,11,12,9,2,6,0,False,False,28,2190
35196.0,68,75,12,141,43,39,6,12,0,False,False,36,2752
60230.0,78,520,20,367,39,81,2,15,0,False,False,64,2564
22108.0,46,5,3,9,6,2,2,5,0,False,False,43,2211
44392.0,71,87,5,71,7,12,5,9,0,False,False,46,2456
55424.0,6,462,61,184,10,53,4,21,3,False,True,44,2740
17688.0,82,2,2,1,3,1,1,3,0,True,False,41,2691
92491.0,71,979,44,935,29,25,1,24,1,False,True,37,2583
90273.0,32,704,129,853,120,74,1,18,1,False,True,29,2356
82571.0,28,861,31,558,62,95,0,24,5,False,False,58,2247
38513.0,20,172,3,115,16,0,5,12,0,False,True,38,2311
16653.0,10,5,7,31,15,4,3,6,0,False,True,41,2231
42586.0,7,194,2,56,0,0,5,11,0,False,True,65,2767
23529.0,67,9,7,13,3,2,1,4,0,False,False,55,2697
71107.0,61,533,10,217,198,174,2,26,0,False,False,69,2656
46910.0,36,48,0,14,0,0,2,5,0,False,False,56,2257
37244.0,90,18,2,10,0,0,1,4,3,False,False,65,2587
82427.0,35,482,147,509,104,107,1,20,5,False,False,54,2268
75342.0,38,204,97,97,21,118,1,17,0,False,False,62,2578
70044.0,46,1073,0,250,153,14,4,22,0,False,False,66,2655
77437.0,70,560,21,442,29,44,1,22,5,False,False,57,2374
54984.0,51,173,13,131,32,3,4,13,1,False,False,61,2195
42403.0,18,22,1,11,0,5,1,4,0,False,False,49,2359
55761.0,97,136,1,12,0,3,2,8,4,False,False,56,2225
37292.0,32,275,0,86,10,23,5,14,0,False,False,37,2596
45576.0,9,56,19,29,2,14,1,7,0,False,True,75,2191
70321.0,6,303,23,751,82,26,1,24,0,False,True,73,2688
58086.0,80,708,7,62,0,0,2,21,0,False,False,51,2684
81795.0,74,324,132,693,27,118,1,22,0,False,False,68,2770
28389.0,49,1,5,3,7,4,1,3,0,False,False,73,2745
69901.0,95,312,21,206,102,92,3,20,0,False,False,51,2555
80360.0,56,1493,86,454,112,43,2,13,1,False,False,71,2642
63342.0,48,918,21,118,13,10,3,16,4,False,True,59,2780
31859.0,3,3,4,7,15,8,1,4,0,False,False,40,2281
51569.0,39,380,0,47,6,0,4,15,4,False,True,71,2661
16014.0,42,3,9,4,7,8,4,6,0,False,False,41,2628
41120.0,80,24,2,23,0,8,3,6,0,False,False,52,2394
39763.0,9,80,1,60,4,6,2,8,0,False,True,49,2488
38725.0,52,31,0,6,2,1,2,5,0,False,False,65,2209
77981.0,78,138,120,204,16,126,3,18,0,False,False,48,2558
62905.0,68,166,75,96,119,107,3,17,0,False,False,56,2451
13533.0,45,12,3,8,8,0,2,5,0,False,False,41,2635
59481.0,47,178,3,85,71,66,2,14,0,False,False,45,2408
72117.0,34,707,20,171,65,60,1,25,0,False,False,43,2472
21955.0,81,5,1,7,17,14,2,6,0,False,False,34,2454
67131.0,72,465,71,250,93,35,3,23,0,False,False,64,2619
36802.0,23,16,1,2,0,0,1,4,0,False,False,40,2172
47808.0,30,123,1,26,2,0,2,8,3,False,False,45,2411
25509.0,15,40,3,30,10,7,3,6,0,False,True,46,2808
85431.0,54,376,53,462,168,53,1,16,0,False,False,68,2545
42664.0,44,21,0,3,0,0,1,4,0,False,False,53,2262
28973.0,59,206,0,46,3,2,2,11,0,False,False,43,2783
39435.0,16,71,0,18,0,0,1,6,0,False,False,47,2486
65370.0,1,71,22,112,138,89,1,18,0,False,False,36,2491
20194.0,64,0,4,7,11,10,2,5,0,False,False,41,2718
42473.0,72,93,1,21,0,4,3,7,0,False,False,44,2291
64590.0,98,920,138,168,36,46,1,23,0,False,False,52,2782
71232.0,91,653,17,170,34,26,2,23,0,False,False,61,2372
34600.0,8,199,33,60,8,3,5,12,0,False,True,49,2703
46904.0,20,153,4,56,0,9,4,10,0,False,False,53,2762
49094.0,6,376,0,38,11,8,5,15,0,False,False,47,2805
36075.0,54,46,0,30,12,1,1,6,0,False,False,37,2361
60839.0,72,600,21,128,223,150,13,16,0,False,False,41,2829
82122.0,89,734,22,350,151,25,1,25,5,False,False,58,2477
34074.0,69,135,1,41,10,1,5,9,3,False,False,68,2510
28520.0,55,11,0,10,0,2,1,4,0,False,False,60,2539
62535.0,13,163,48,90,0,45,1,13,0,False,False,65,2428
36273.0,80,29,3,30,3,2,2,6,0,False,False,43,2233
63404.0,97,734,26,70,11,44,2,13,1,False,False,56,2182
78416.0,99,453,38,279,188,38,2,24,0,False,False,44,2161
75702.0,87,1073,0,629,145,37,1,28,5,False,False,46,2782
59385.0,85,135,0,10,0,4,2,8,0,False,False,69,2586
44689.0,82,18,0,5,0,0,2,4,3,False,False,69,2329
7144.0,92,81,4,33,5,2,0,25,0,False,False,54,2363
90369.0,2,292,51,981,224,23,1,16,0,False,True,64,2221
63159.0,74,965,34,586,89,86,1,16,3,False,False,46,2760
46757.0,71,777,30,163,0,51,6,15,0,False,False,57,2749
79734.0,72,572,8,232,23,62,1,13,1,False,False,51,2160
63207.0,68,438,169,565,91,169,1,11,1,False,False,28,2684
72071.0,4,531,69,300,150,138,3,17,0,False,False,66,2659
21840.0,80,17,0,9,0,0,1,4,0,False,False,37,2502
58582.0,15,402,35,106,101,77,2,20,4,False,False,38,2433
72282.0,70,503,27,419,90,139,1,21,0,False,True,69,2504
50387.0,91,369,9,87,12,14,3,16,0,False,False,64,2461
32583.0,10,5,0,3,0,0,1,3,0,False,False,59,2173
62568.0,99,362,17,398,80,35,3,13,1,False,False,58,2242
44635.0,25,56,0,9,0,0,2,5,0,False,False,49,2420
63967.0,57,387,84,141,73,35,3,20,0,False,False,52,2483
52513.0,84,367,17,241,104,188,2,23,0,False,False,42,2822
25293.0,51,15,0,11,0,2,1,4,0,False,False,51,2446
54111.0,97,267,6,54,8,3,2,13,0,False,False,55,2467
78394.0,13,298,27,697,216,24,1,15,0,False,True,34,2658
80739.0,92,674,92,736,39,0,1,23,0,False,False,62,2561
22669.0,30,16,14,36,37,22,3,7,0,False,True,45,2562
29236.0,30,37,4,24,16,9,2,7,0,False,False,33,2423
44911.0,11,159,0,22,2,1,3,9,0,False,False,61,2630
54693.0,72,686,17,142,23,26,8,23,0,False,False,58,2656
48186.0,39,97,3,66,12,7,3,9,0,False,False,46,2260
54809.0,0,63,6,57,13,13,4,8,0,False,True,43,2450
41580.0,15,56,5,24,4,0,3,6,0,False,False,42,2725
80336.0,12,209,19,456,160,142,1,24,0,False,False,50,2452
47743.0,56,198,2,43,0,12,3,11,4,False,False,63,2623
62972.0,39,313,15,47,20,0,2,14,0,False,False,65,2854
57333.0,55,941,14,397,76,58,11,22,0,False,True,66,2804
32313.0,60,86,4,56,2,4,3,8,0,False,False,38,2662
84953.0,73,167,48,602,63,72,1,17,1,False,True,67,2550
27071.0,90,8,3,19,0,2,2,5,0,False,False,52,2226
68148.0,86,389,66,408,37,57,1,14,0,False,False,63,2461
65735.0,37,239,7,119,4,15,5,14,0,False,False,55,2363
86836.0,7,179,21,273,0,21,1,22,1,False,True,45,2814
4023.0,29,5,0,1,1,1,15,0,0,False,False,57,2165
30093.0,19,2,6,28,13,4,1,5,0,False,False,30,2515
57705.0,14,383,0,53,6,4,3,15,0,False,False,54,2328
25008.0,72,2,8,8,6,1,2,4,0,False,False,32,2306
83257.0,56,536,27,590,38,107,1,27,3,True,True,25,2808
22280.0,85,2,1,4,3,1,1,3,0,False,False,45,2565
72159.0,62,322,53,899,34,40,1,20,0,False,False,42,2767
64260.0,1,539,169,816,20,0,1,13,0,False,True,59,2693
82733.0,28,712,50,420,65,38,1,19,0,False,True,36,2451
74290.0,70,1121,0,72,0,12,4,28,1,False,False,49,2480
58217.0,84,68,1,13,3,5,1,6,0,False,False,69,2748
21024.0,89,36,4,18,6,2,1,6,0,False,False,44,2519
70116.0,73,707,44,603,95,58,1,22,0,False,False,48,2678
54006.0,42,174,77,203,6,24,2,16,0,False,False,35,2808
69063.0,16,666,35,124,69,8,1,13,0,False,False,54,2758
11448.0,16,0,0,0,6,2,1,3,0,False,False,45,2355
70886.0,65,407,70,239,103,88,1,13,0,False,False,49,2417
60208.0,13,488,23,71,15,0,11,18,4,False,True,47,2789
32889.0,78,28,0,13,4,2,3,6,0,False,False,52,2455
34738.0,51,3,2,10,3,0,1,4,0,False,False,36,2208
30538.0,27,284,0,52,8,3,4,13,0,False,False,49,2795
82326.0,30,938,142,754,159,81,1,21,1,False,True,43,2270
26642.0,71,13,2,15,2,2,2,5,0,False,False,53,2279
69932.0,97,412,172,153,150,105,2,24,0,False,False,56,2541
44503.0,83,31,1,8,0,0,2,5,0,False,False,48,2233
60200.0,3,502,19,132,0,6,6,19,0,False,False,72,2702
49638.0,71,18,10,3,3,5,1,4,0,False,False,68,2230
23830.0,3,1,8,6,4,8,1,4,0,False,False,33,2301
33051.0,15,100,71,243,108,94,3,18,0,False,True,61,2841
72905.0,52,407,114,445,181,165,1,19,1,False,False,62,2318
69702.0,8,664,9,240,50,19,2,24,0,False,False,69,2654
70300.0,89,1045,61,338,60,46,3,23,0,False,False,45,2508
70643.0,66,1218,107,304,23,143,1,17,0,False,True,36,2781
30396.0,22,15,0,6,0,1,2,4,3,False,True,51,2219
50616.0,56,128,0,16,0,1,2,8,0,False,False,52,2231
62772.0,74,581,49,157,43,8,1,22,4,False,False,51,2565
30298.0,48,6,3,12,6,1,1,5,0,False,False,35,2200
52413.0,67,185,8,133,56,56,2,15,0,False,False,36,2762
44155.0,24,22,1,9,0,0,1,4,0,False,False,63,2320
86979.0,67,584,100,835,65,83,1,15,3,False,True,49,2393
76532.0,38,355,30,177,90,138,4,21,0,False,False,45,2452
42081.0,86,175,10,110,54,6,2,13,3,False,False,38,2647
88420.0,87,957,153,612,99,95,1,19,1,False,False,31,2217
31158.0,62,25,6,16,20,0,2,5,0,False,False,35,2677
61671.0,23,641,7,56,0,0,8,20,1,False,False,52,2185
